word/phrase,value,class
singapore,173,hr
land,100,hr
archaeological,98,hr
law,76,hr
act,76,hr
sec,70,hr
may,67,hr
excavation,61,hr
monument,57,hr
section,53,hr
heritage,47,hr
university,45,hr
national,42,hr
subject,41,hr
investigation,40,hr
use,40,hr
power,40,hr
site,39,hr
term,39,hr
board,38,hr
person,36,hr
treasure,36,hr
also,35,hr
see,35,hr
library,33,hr
available,33,hr
trove,33,hr
downloaded,32,hr
httpswwwcambridgeorgcore,32,hr
bristol,32,hr
dec,32,hr
cambridge,32,hr
core,32,hr
httpswwwcambridgeorgcoreterms,32,hr
area,32,hr
accessed,31,hr
purpose,30,hr
archaeology,29,hr
development,28,hr
minister,28,hr
work,27,hr
object,27,hr
planning,25,hr
ed,24,hr
history,23,hr
bukit,23,hr
project,22,hr
conservation,22,hr
ancient,22,hr
time,22,hr
interest,22,hr
plan,22,hr
find,21,hr
preservation,21,hr
period,21,hr
relic,21,hr
museum,21,hr
information,21,hr
shall,21,hr
state,21,hr
occupier,20,hr
permission,20,hr
march,20,hr
building,20,hr
one,20,hr
archived,20,hr
century,19,hr
authority,19,hr
art,19,hr
city,19,hr
historical,19,hr
right,19,hr
upon,18,hr
part,18,hr
application,18,hr
miksic,18,hr
legal,17,hr
value,17,hr
provision,17,hr
ownership,17,hr
however,17,hr
parliament,17,hr
february,17,hr
malaysia,17,hr
environmental,17,hr
ireland,17,hr
rev,16,hr
road,16,hr
impact,16,hr
ironbridge,16,hr
found,16,hr
public,16,hr
definition,16,hr
common,16,hr
owner,16,hr
report,16,hr
brown,16,hr
cultural,15,hr
property,15,hr
world,15,hr
enter,15,hr
assessment,15,hr
consent,15,hr
whether,15,hr
prerogative,15,hr
bona,15,hr
vacantia,15,hr
cap,14,hr
would,14,hr
conduct,14,hr
including,14,hr
fort,14,hr
present,14,hr
required,14,hr
entry,14,hr
edited,14,hr
remains,13,hr
railway,13,hr
make,13,hr
material,13,hr
year,13,hr
structure,13,hr
lim,13,hr
environment,13,hr
press,13,hr
operation,13,hr
london,13,hr
well,12,hr
artifact,12,hr
dwelling-house,12,hr
effect,12,hr
discovered,12,hr
metal,12,hr
carried,12,hr
chinese,12,hr
made,12,hr
finder,12,hr
master,12,hr
hereinafter,12,hr
para,12,hr
past,11,hr
place,11,hr
carry,11,hr
issue,11,hr
first,11,hr
beyond,11,hr
redevelopment,11,hr
might,11,hr
government,11,hr
subsection,11,hr
take,11,hr
without,11,hr
within,11,hr
must,11,hr
st,11,hr
protection,10,hr
british,10,hr
war,10,hr
examination,10,hr
relating,10,hr
submitted,10,hr
research,10,hr
hill,10,hr
canning,10,hr
park,10,hr
note,10,hr
historic,10,hr
reason,10,hr
contains,10,hr
conferred,10,hr
require,10,hr
rule,10,hr
carrying,10,hr
cemetery,10,hr
crown,10,hr
constitution,10,hr
gold,10,hr
journal,9,hr
river,9,hr
fourteenth,9,hr
regime,9,hr
item,9,hr
thus,9,hr
gorge,9,hr
force,9,hr
timah,9,hr
architectural,9,hr
exercise,9,hr
reasonably,9,hr
case,9,hr
recording,9,hr
new,9,hr
landowner,9,hr
wreck,9,hr
position,9,hr
webb,9,hr
april,9,hr
john,9,hr
society,8,hr
fact,8,hr
early,8,hr
since,8,hr
island,8,hr
archaeologist,8,hr
surface,8,hr
current,8,hr
english,8,hr
study,8,hr
industrial,8,hr
could,8,hr
making,8,hr
glass,8,hr
coin,8,hr
house,8,hr
ceramic,8,hr
ground,8,hr
andrew,8,hr
noted,8,hr
palmer,8,hr
station,8,hr
preserving,8,hr
two,8,hr
temasek,8,hr
source,8,hr
chen,8,hr
notice,8,hr
