word/phrase,value,class
court,27,hr
artist,23,hr
right,20,hr
work,20,hr
büchel,17,hr
appellate,16,hr
art,15,hr
training,15,hr
museum,13,hr
büchels,13,hr
act,10,hr
id,9,hr
copyright,8,hr
installation,8,hr
district,8,hr
contemporary,7,hr
claim,7,hr
may,7,hr
massachusetts,6,hr
christoph,6,hr
decision,6,hr
someone,6,hr
circuit,5,hr
ground,5,hr
protected,5,hr
material,5,hr
el,5,hr
integrity,5,hr
vision,5,hr
supra,5,hr
note,5,hr
foundation,4,hr
visual,4,hr
would,4,hr
inc,4,hr
democracy,4,hr
relationship,4,hr
written,4,hr
contract,4,hr
party,4,hr
exhibit,4,hr
downloaded,4,hr
httpswwwcambridgeorgcore,4,hr
university,4,hr
bristol,4,hr
library,4,hr
dec,4,hr
subject,4,hr
cambridge,4,hr
core,4,hr
term,4,hr
use,4,hr
available,4,hr
httpswwwcambridgeorgcoreterms,4,hr
analysis,4,hr
fixed,4,hr
need,4,hr
institution,4,hr
property,3,hr
first,3,hr
entitled,3,hr
moral,3,hr
object,3,hr
law,3,hr
collaboration,3,hr
exhibition,3,hr
finding,3,hr
project,3,hr
long,3,hr
artistic,3,hr
modification,3,hr
reputation,3,hr
unfinished,3,hr
attribution,3,hr
found,3,hr
review,3,hr
consent,3,hr
case,3,hr
gallery,3,hr
international,2,hr
cultural,2,hr
half-finished,2,hr
whether,2,hr
swiss,2,hr
completed,2,hr
given,2,hr
political,2,hr
judge,2,hr
dispute,2,hr
ignored,2,hr
working,2,hr
disagreement,2,hr
properly,2,hr
refused,2,hr
judgment,2,hr
partial,2,hr
favor,2,hr
long-distance,2,hr
staff,2,hr
detail,2,hr
left,2,hr
explicitly,2,hr
disagreed,2,hr
holding,2,hr
includes,2,hr
intentional,2,hr
distortion,2,hr
apply,2,hr
statutory,2,hr
period,2,hr
time,2,hr
could,2,hr
second,2,hr
carter,2,hr
cir,2,hr
sculpture,2,hr
fact,2,hr
injunctive,2,hr
relief,2,hr
authorship,2,hr
without,2,hr
based,2,hr
lack,2,hr
future,2,hr
collaborative,2,hr
yet,2,hr
insist,2,hr
continues,2,hr
among,2,hr
quoting,2,hr
journal,1,hr
printed,1,hr
society,1,hr
perspective,1,hr
anastasia,1,hr
telesetsky*,1,hr
congress,1,hr
passed,1,hr
legislator,1,hr
really,1,hr
anticipated,1,hr
applying,1,hr
challenge,1,hr
faced,1,hr
deliberating,1,hr
failed,1,hr
footballfield-sized,1,hr
