word/phrase,value,class
section,hr,1
offer,hr,2
tool,hr,5
political,hr,14
philosophical,hr,3
practical,hr,4
five,hr,1
profit,hr,5
seeking,hr,1
broadest,hr,2
wide,hr,2
centred,hr,2
well-being,hr,2
produced,hr,1
distributed,hr,1
consumed,hr,2
exciting,hr,1
eye-opening,hr,1
human,hr,2
open,hr,2
another,hr,9
demand,hr,3
met,hr,1
philosophy,hr,1
valuesbased,hr,1
represented,hr,1
burra,hr,4
charter,hr,5
accounting,hr,2
extended,hr,2
encompass,hr,1
willing,hr,2
even,hr,2
eager,hr,1
undertake,hr,1
key,hr,2
everybody,hr,1
deciding,hr,1
whether,hr,4
intimately,hr,1
linked,hr,1
promotes,hr,1
convert,hr,1
something,hr,1
lost,hr,1
translation,hr,1
home,hr,2
sustaining,hr,1
investment,hr,7
personal,hr,1
embodied,hr,1
third,hr,3
comfortable,hr,1
arena,hr,1
cost–benefit,hr,6
address,hr,2
politically,hr,4
legitimating,hr,1
market-centred,hr,3
market-oriented,hr,1
turn,hr,2
individual,hr,6
institution,hr,2
spectrum,hr,3
knowing,hr,2
dimension,hr,5
like,hr,3
effect,hr,4
global,hr,1
tenable,hr,2
ignore,hr,1
happens,hr,1
time,hr,1
guise,hr,1
impact,hr,3
influential,hr,4
evidenced,hr,1
seriously,hr,1
seen,hr,2
credible,hr,1
larger,hr,2
act,hr,1
belief,hr,2
faith,hr,1
basis,hr,6
unquantifiable,hr,1
course,hr,1
asset,hr,1
make,hr,11
rigorous,hr,3
transparent,hr,1
consider,hr,2
agreement,hr,1
outweigh,hr,1
cost,hr,6
specifically,hr,1
outweighed,hr,1
robust,hr,2
either,hr,2
articulating,hr,1
monetised,hr,1
finding,hr,2
imaginary,hr,1
curve,hr,1
scepticism,hr,1
conclusion,hr,3
healthy,hr,1
especially,hr,3
uneven,hr,1
distribution,hr,1
adding,hr,2
voice,hr,1
ability,hr,2
built,hr,4
environment,hr,3
broadly,hr,1
beneficial,hr,2
fourth,hr,1
decentralisation,hr,1
control,hr,1
rich,hr,1
government,hr,2
preference,hr,3
prominent,hr,1
parallel,hr,2
elicit,hr,1
priority,hr,1
calculating,hr,1
accurate,hr,1
writing,hr,1
utility,hr,2
marshalling,hr,1
large,hr,3
precision,hr,2
rigour,hr,1
necessary,hr,1
beside,hr,1
come,hr,3
analysing,hr,2
understandably,hr,1
keen,hr,1
useful,hr,3
heavily,hr,1
biased,hr,1
towards,hr,2
easily,hr,2
quantified,hr,1
leaving,hr,1
aside,hr,1
quantify,hr,1
accompanied,hr,1
order,hr,2
fifth,hr,1
valuing,hr,2
strategically,hr,1
give,hr,1
socially,hr,1
tell,hr,1
u,hr,2
truth,hr,2
overstress,hr,1
studying,hr,1
situational,hr,3
effective,hr,2
helping,hr,1
answer,hr,7
efficiency,hr,1
behaviour,hr,1
information,hr,3
le,hr,2
revealing,hr,1
sweeping,hr,1
learn,hr,1
transfer,hr,4
situation,hr,2
grand,hr,1
generalisation,hr,1
relative,hr,2
plan,hr,1
conserving,hr,2
developing,hr,2
located,hr,1
setting,hr,1
changing,hr,2
district,hr,2
financing,hr,2
project,hr,8
depend,hr,1
mix,hr,1
three,hr,1
able,hr,1
appraise,hr,1
require,hr,2
articulation,hr,1
protecting,hr,1
property,hr,2
right,hr,1
action,hr,2
particularly,hr,2
debating,hr,1
effectiveness,hr,1
involves,hr,1
usefulness,hr,1
vigorously,hr,1
debated,hr,2
accept,hr,1
possibility,hr,1
always,hr,1
likely,hr,2
realistic,hr,1
sometimes,hr,1
negotiation,hr,1
destruction,hr,1
instead,hr,2
philosophically,hr,2
ideological,hr,1
opposition,hr,2
compromise,hr,1
co-exists,hr,1
uneasily,hr,1
reality,hr,2
imperfect,hr,1
handling,hr,1
quasi-religious,hr,1
embracing,hr,2
critically,hr,2
deliberate,hr,1
forward,hr,1
balancing,hr,1
assessment,hr,2
excluded,hr,2
altogether,hr,1
included,hr,1
allowed,hr,2
trump,hr,3
achieving,hr,1
combining,hr,3
stated-preference,hr,1
ethnographic,hr,3
evolving,hr,1
factor,hr,3
develop,hr,1
cost-effective,hr,1
done,hr,1
bring,hr,1
fuller,hr,1
already,hr,1
put,hr,1
table,hr,1
fear,hr,1
threatens,hr,2
ethical,hr,3
primarily,hr,1
discount,hr,1
extramarket,hr,1
marginalises,hr,1
narrowly,hr,3
soft,hr,1
centrality,hr,2
limit,hr,3
applicability,hr,1
business-driven,hr,1
acute,hr,1
applying,hr,3
seek,hr,1
accumulate,hr,1
risk,hr,5
ignoring,hr,1
conflated,hr,1
paper,hr,3
distinguishes,hr,1
appropriate,hr,1
tension,hr,1
timeframe,hr,3
short,hr,2
fiscal,hr,2
year,hr,1
quarter,hr,2
next,hr,1
election,hr,1
fundamentally,hr,1
long-term,hr,1
proffer,hr,1
grain,hr,1
examining,hr,1
painted,hr,1
brush,hr,1
enemy,hr,1
lose,hr,1
toolbox,hr,1
still,hr,2
incurs,hr,1
determined,hr,2
problematic,hr,1
reliance,hr,2
connoisseur,hr,1
scholar,hr,4
subjective,hr,1
authority,hr,1
undermined,hr,2
using,hr,2
determine,hr,1
assumption,hr,2
analytical,hr,1
convenience,hr,1
rational,hr,1
maximisation,hr,1
actor,hr,2
primary,hr,1
