word/phrase,value,class
claim,32,ip
question,32,ip
patent,32,ip
construction,25,ip
protocol,23,ip
ﬁle,19,ip
doctrine,19,ip
equivalent,18,ip
court,18,ip
wrapper,16,ip
patentee,15,ip
use,14,ip
eli,13,ip
prosecution,13,ip
actavis,12,ip
lord,12,ip
decision,12,ip
estoppel,11,ip
arnold,11,ip
mr,10,ip
justice,10,ip
approach,10,ip
pemetrexed,10,ip
lilly,9,ip
infringement,9,ip
would,9,ip
law,8,ip
hoffmann,7,ip
purposive,7,ip
protection,7,ip
since,6,ip
whether,6,ip
case,6,ip
equivalence,6,ip
also,6,ip
history,6,ip
judge,5,ip
may,5,ip
granted,5,ip
even,5,ip
scope,5,ip
construing,5,ip
used,5,ip
skilled,5,ip
mean,5,ip
designation,5,ip
judgment,4,ip
ﬁrst,4,ip
reason,4,ip
german,4,ip
lillys,4,ip
way,4,ip
catnic,4,ip
person,4,ip
literalism,4,ip
could,4,ip
literal,4,ip
technology,4,ip
one,4,ip
declaration,4,ip
practice,3,ip
return,3,ip
ralph,3,ip
cox,3,ip
simon,3,ip
improver,3,ip
door,3,ip
shut,3,ip
arguing,3,ip
broader,3,ip
subsequent,3,ip
action,3,ip
said,3,ip
ofﬁce,3,ip
aid,3,ip
meaning,3,ip
party,3,ip
examiner,3,ip
short,3,ip
pat,3,ip
product,3,ip
litigation,3,ip
settled,3,ip
house,3,ip
felt,3,ip
counterbalance,3,ip
alimta,3,ip
explicitly,3,ip
european,3,ip
state,3,ip
art,3,ip
particular,3,ip
structured,3,ip
important,3,ip
taken,3,ip
smith,3,ip
disodium,3,ip
considered,3,ip
clearly,3,ip
journal,2,ip
intellectual,2,ip
property,2,ip
vol,2,ip
assumption,2,ip
year,2,ip
hoescht,2,ip
marion,2,ip
roussel,2,ip
applied,2,ip
defunct,2,ip
narrow,2,ip
access,2,ip
argument,2,ip
work,2,ip
term,2,ip
made,2,ip
human,2,ip
genome,2,ip
science,2,ip
matter,2,ip
qualcomm,2,ip
nokia,2,ip
author,2,ip
spink,2,ip
despite,2,ip
application,2,ip
jurisdiction,2,ip
read,2,ip
order,2,ip
reopened,2,ip
cover,2,ip
actaviss,2,ip
variant,2,ip
come,2,ip
close,2,ip
lead,2,ip
resurrection,2,ip
recognized,2,ip
effect,2,ip
publication,2,ip
primary,2,ip
right,2,ip
reserved,2,ip
december,2,ip
validity,2,ip
seek,2,ip
rejected,2,ip
position,2,ip
show,2,ip
consistency,2,ip
addressed,2,ip
seems,2,ip
united,2,ip
interpretation,2,ip
monopoly,2,ip
give,2,ip
adhere,2,ip
evolve,2,ip
supplement,2,ip
extending,2,ip
ii,2,ip
extended,2,ip
background,2,ip
conclusion,2,ip
balancing,2,ip
element,2,ip
applying,2,ip
new,2,ip
compulsory,2,ip
understood,2,ip
language,2,ip
favour,2,ip
nephew,2,ip
convatec,2,ip
sought,2,ip
expired,2,ip
clear,2,ip
point,2,ip
ﬁled,2,ip
du¨sseldorf,2,ip
third,2,ip
several,2,ip
wished,2,ip
appeal,2,ip
effectively,2,ip
signiﬁcant,2,ip
instance,2,ip
see,2,ip
form,2,ip
ﬁnding,2,ip
rather,2,ip
generally,2,ip
caveat,2,ip
file,1,ip
spink*,1,ip
widely,1,ip
assumed,1,ip
either,1,ip
thrown,1,ip
doubt,1,ip
le,1,ip
manner,1,ip
potentially,1,ip
open,1,ip
name,1,ip
held,1,ip
eye,1,ip
ensure,1,ip
abuse,1,ip
system,1,ip
accepting,1,ip
good,1,ip
english,1,ip
discouraged,1,ip
actually,1,ip
prohibited,1,ip
ﬁles,1,ip
included,1,ip
consideration,1,ip
change,1,ip
depending,1,ip
event,1,ip
reﬂect,1,ip
desire,1,ip
get,1,ip
quickly,1,ip
without,1,ip
difﬁcult,1,ip
likely,1,ip
unproductive,1,ip
exercise,1,ip
try,1,ip
meant,1,ip
taking,1,ip
hint,1,ip
little,1,ip
sir,1,ip
robin,1,ip
jacob,1,ip
observing,1,ip
conﬁdent,1,ip
legitimate,1,ip
though,1,ip
yet,1,ip
decide,1,ip
conclusively,1,ip
going,1,ip
floyd,1,ip
warned,1,ip
positively,1,ip
counterproductive,1,ip
referred,1,ip
document,1,ip
alerted,1,ip
email,1,ip
rcox@faskencom,1,ip
sspink@faskencom,1,ip
remington,1,ip
consumer,1,ip
brief,1,ip
guidance,1,ip
arriving,1,ip
department,1,ip
fasken,1,ip
martineau,1,ip
specialize,1,ip
largely,1,ip
conﬁrming,1,ip
correct,1,ip
ruled,1,ip
doubted,1,ip
utility,1,ip
regular,1,ip
adoption,1,ip
similar,1,ip
estop,1,ip
different,1,ip
longer,1,ip
strongly,1,ip
necessary,1,ip
determine,1,ip
germany,1,ip
canada,1,ip
concur,1,ip
however,1,ip
take,1,ip
opposite,1,ip
stance,1,ip
providing,1,ip
issue,1,ip
previously,1,ip
deciding,1,ip
extend,1,ip
criticized,1,ip
ask,1,ip
material,1,ip
invention,1,ip
obvious,1,ip
strict,1,ip
compliance,1,ip
nonetheless,1,ip
essential,1,ip
published,1,ip
oxford,1,ip
university,1,ip
press,1,ip
advance,1,ip
doijiplpjpu,1,ip
tribunal,1,ip
fact,1,ip
might,1,ip
something,1,ip
alternative,1,ip
contrasted,1,ip
provides,1,ip
ensuring,1,ip
cannot,1,ip
argue,1,ip
expand,1,ip
via,1,ip
contrast,1,ip
canadian,1,ip
follow,1,ip
extrinsic,1,ip
evidence,1,ip
inadmissible,1,ip
accordingly,1,ip
prevents,1,ip
relying,1,ip
returning,1,ip
conﬁrmed,1,ip
principle,1,ip
ﬁrmly,1,ip
accordance,1,ip
convention,1,ip
pith,1,ip
marrow,1,ip
kingdom,1,ip
born,1,ip
despair,1,ip
unable,1,ip
escape,1,ip
unsparing,1,ip
logic,1,ip
appeared,1,ip
require,1,ip
prevented,1,ip
according,1,ip
full,1,ip
extent,1,ip
reasonably,1,ip
thought,1,ip
claiming,1,ip
reasoned,1,ip
stood,1,ip
fair,1,ip
two,1,ip
option,1,ip
available,1,ip
abandon,1,ip
altogether,1,ip
found,1,ip
beyond,1,ip
stopped,1,ip
dismissing,1,ip
concept,1,ip
entirety,1,ip
instead,1,ip
acknowledged,1,ip
part,1,ip
affect,1,ip
understanding,1,ip
respect,1,ip
entirely,1,ip
consistent,1,ip
due,1,ip
account,1,ip
speciﬁed,1,ip
speciﬁcally,1,ip
doubting,1,ip
usefulness,1,ip
reaching,1,ip
highlighting,1,ip
difﬁculties,1,ip
second,1,ip
reality,1,ip
followed,1,ip
unexpected,1,ip
seldom,1,ip
practitioner,1,ip
shunning,1,ip
asking,1,ip
hoffman,1,ip
questioned,1,ip
numerical,1,ip
limitation,1,ip
decided,1,ip
following,1,ip
using,1,ip
apparently,1,ip
concerned,1,ip
protecting,1,ip
formulation,1,ip
cancer,1,ip
treatment,1,ip
active,1,ip
ingredient,1,ip
combination,1,ip
vitamin,1,ip
optionally,1,ip
folic,1,ip
protein,1,ip
binding,1,ip
agent,1,ip
proposed,1,ip
generic,1,ip
version,1,ip
contain,1,ip
diacid,1,ip
dipotasium,1,ip
dimethamine,1,ip
infringe,1,ip
supplementary,1,ip
certiﬁcate,1,ip
based,1,ip
earlier,1,ip
alone,1,ip
path,1,ip
market,1,ip
challenging,1,ip
allowed,1,ip
non-infringement,1,ip
french,1,ip
italian,1,ip
spanish,1,ip
well,1,ip
originally,1,ip
relation,1,ip
free,1,ip
world,1,ip
trust,1,ip
e´lectro,1,ip
sante´,1,ip
inc,1,ip
component,1,ip
ltd,1,ip
hill,1,ip
speech,1,ip
added,1,ip
munich,1,ip
act,1,ip
november,1,ip
diplock,1,ip
member,1,ip
agreed,1,ip
starting,1,ip
modern,1,ip
revised,1,ip
eventually,1,ip
dropped,1,ip
regional,1,ip
carefully,1,ip
reviewed,1,ip
latter,1,ip
identiﬁed,1,ip
three,1,ip
main,1,ip
class,1,ip
resort,1,ip
namely,1,ip
poorly,1,ip
drafted,1,ip
moved,1,ip
signiﬁcantly,1,ip
iii,1,ip
regretted,1,ip
course,1,ip
example,1,ip
category,1,ip
attempted,1,ip
broaden,1,ip
failed,1,ip
accepted,1,ip
narrower,1,ip
divisional,1,ip
faced,1,ip
competing,1,ip
catch,1,ip
sympathetic,1,ip
beneﬁt,1,ip
professional,1,ip
advice,1,ip
opportunity,1,ip
adverse,1,ip
policy,1,ip
view,1,ip
allow,1,ip
