word/phrase,value,class
mark,50,ip
trade,40,ip
court,30,ip
use,18,ip
service,15,ip
case,13,ip
patent,12,ip
registration,12,ip
distinctive,11,ip
good,10,ip
retail,10,ip
directive,10,ip
character,9,ip
law,8,ip
registered,8,ip
regulation,7,ip
therefore,7,ip
nestle´,7,ip
acquired,7,ip
word,7,ip
question,7,ip
decision,7,ip
may,6,ip
could,6,ip
application,6,ip
used,6,ip
ruling,5,ip
fact,5,ip
relevant,5,ip
appeal,5,ip
part,5,ip
must,5,ip
german,5,ip
intellectual,4,ip
property,4,ip
practice,4,ip
held,4,ip
also,4,ip
eur,4,ip
significance,4,ip
legal,4,ip
right,4,ip
mar,4,ip
referred,4,ip
shape,4,ip
provided,4,ip
undertaking,4,ip
slogan,4,ip
basis,4,ip
distinctiveness,4,ip
consumer,4,ip
praktiker,4,ip
community,4,ip
journal,3,ip
vol,3,ip
judgment,3,ip
see,3,ip
defendant,3,ip
member,3,ip
state,3,ip
since,3,ip
jurisdiction,3,ip
rep,3,ip
ground,3,ip
independently,3,ip
practical,3,ip
holder,3,ip
belgian,3,ip
infringement,3,ip
international,3,ip
de,3,ip
proceeding,3,ip
particular,3,ip
make,3,ip
context,3,ip
made,3,ip
english,3,ip
interpretation,3,ip
provides,3,ip
shall,3,ip
following,3,ip
conjunction,3,ip
class,3,ip
given,3,ip
result,3,ip
und,3,ip
connection,3,ip
federal,3,ip
detail,3,ip
intellectuele,2,ip
rechten,2,ip
droit,2,ip
brussels,2,ip
two,2,ip
subject,2,ip
domicile,2,ip
purpose,2,ip
referring,2,ip
autonomous,2,ip
seen,2,ip
seem,2,ip
patentee,2,ip
little,2,ip
impact,2,ip
although,2,ip
jong,2,ip
litigation,2,ip
easier,2,ip
company,2,ip
new,2,ip
useful,2,ip
doijiplpjpi,2,ip
without,2,ip
ltd,2,ip
response,2,ip
reference,2,ip
december,2,ip
determined,2,ip
already,2,ip
asked,2,ip
rule,2,ip
related,2,ip
first,2,ip
sign,2,ip
capable,2,ip
name,2,ip
devoid,2,ip
declared,2,ip
invalid,2,ip
refused,2,ip
registry,2,ip
agreed,2,ip
evidence,2,ip
rejected,2,ip
phrase,2,ip
independent,2,ip
alone,2,ip
consequence,2,ip
argued,2,ip
stayed,2,ip
analysis,2,ip
regard,2,ip
acquisition,2,ip
identification,2,ip
person,2,ip
product,2,ip
originating,2,ip
component,2,ip
separate,2,ip
whether,2,ip
proven,2,ip
least,2,ip
sector,2,ip
deutsches,2,ip
patent-,2,ip
markenamt,2,ip
ruled,2,ip
protection,2,ip
office,2,ip
economic,2,ip
specify,2,ip
higher,2,ip
regional,2,ip
hamburg,2,ip
enforcement,2,ip
intellectuels,1,ip
dissenting,1,ip
president,1,ip
district,1,ip
april,1,ip
step,1,ip
franzoni,1,ip
important,1,ip
difference,1,ip
however,1,ip
domiciled,1,ip
brazil,1,ip
south,1,ip
korea,1,ip
matter,1,ip
excluded,1,ip
irrelevant,1,ip
considering,1,ip
van,1,ip
uden,1,ip
maritime,1,ip
kommanditgesellschaft,1,ip
firma,1,ip
earlier,1,ip
medtronic,1,ip
therex,1,ip
june,1,ip
intellectuel,1,ip
prevent,1,ip
applying,1,ip
existed,1,ip
news,1,ip
show,1,ip
often,1,ip
unfairly,1,ip
renowned,1,ip
alleged,1,ip
tardiness,1,ip
dealing,1,ip
sometimes,1,ip
reluctant,1,ip
get,1,ip
technical,1,ip
complexity,1,ip
bio-,1,ip
pharmaceutical,1,ip
medical,1,ip
device,1,ip
aware,1,ip
business,1,ip
appear,1,ip
willing,1,ip
offer,1,ip
swift,1,ip
worthwhile,1,ip
noting,1,ip
present,1,ip
took,1,ip
three,1,ip
month,1,ip
start,1,ip
finish,1,ip
interim,1,ip
relief,1,ip
outcome,1,ip
course,1,ip
depend,1,ip
prefer,1,ip
different,1,ip
approach,1,ip
torpedo,1,ip
armament,1,ip
jaded,1,ip
sandwich,1,ip
rev,1,ip
positive,1,ip
summary,1,ip
likely,1,ip
take,1,ip
action,1,ip
believe,1,ip
status,1,ip
deter,1,ip
enforcing,1,ip
fair,1,ip
alternatively,1,ip
provision,1,ip
code,1,ip
private,1,ip
tool,1,ip
keeping,1,ip
check,1,ip
europe,1,ip
philippe,1,ip
altius,1,ip
wwwaltiuscom,1,ip
note,1,ip
author,1,ip
firm,1,ip
acted,1,ip
counsel,1,ip
advance,1,ip
access,1,ip
publication,1,ip
november,1,ip
allows,1,ip
tell,1,ip
kit,1,ip
kat,1,ip
socie´te´,1,ip
produits,1,ip
relation,1,ip
council,1,ip
consist,1,ip
represented,1,ip
graphically,1,ip
particularly,1,ip
including,1,ip
personal,1,ip
design,1,ip
letter,1,ip
numeral,1,ip
packaging,1,ip
distinguishing,1,ip
one,1,ip
deal,1,ip
refusal,1,ip
registerinvalidity,1,ip
