word/phrase,value,class
digital,135,hr
cultural,121,hr
indigenous,109,hr
see,93,hr
traditional,86,hr
protection,84,hr
community,77,hr
also,76,hr
culture,65,hr
new,60,hr
law,58,hr
knowledge,57,hr
property,56,hr
use,53,hr
may,51,hr
technology,49,hr
university,48,hr
content,47,hr
right,46,hr
expression,44,hr
people,44,hr
medium,43,hr
term,43,hr
cambridge,41,hr
internet,39,hr
world,38,hr
available,38,hr
work,37,hr
protocol,36,hr
copyright,35,hr
information,35,hr
intellectual,35,hr
heritage,35,hr
library,34,hr
core,34,hr
common,34,hr
environment,33,hr
subject,33,hr
downloaded,31,hr
httpswwwcambridgeorgcore,31,hr
bristol,31,hr
dec,31,hr
httpswwwcambridgeorgcoreterms,31,hr
example,28,hr
access,27,hr
web,27,hr
analysis,26,hr
international,25,hr
process,24,hr
way,24,hr
accessed,24,hr
diversity,24,hr
kansa,24,hr
context,23,hr
would,23,hr
form,22,hr
production,22,hr
development,22,hr
art,22,hr
september,22,hr
network,21,hr
tool,21,hr
one,20,hr
promotion,20,hr
legal,19,hr
global,19,hr
system,19,hr
edited,19,hr
creation,18,hr
creative,18,hr
many,18,hr
online,17,hr
value,17,hr
effect,16,hr
opportunity,16,hr
search,16,hr
economic,16,hr
particular,15,hr
impact,15,hr
public,15,hr
space,15,hr
user,15,hr
australia,15,hr
project,15,hr
case,15,hr
council,15,hr
ed,15,hr
number,14,hr
dynamic,14,hr
creativity,14,hr
communication,14,hr
within,14,hr
time,14,hr
protecting,14,hr
preservation,14,hr
australian,14,hr
sunder,14,hr
wide,13,hr
sense,13,hr
product,13,hr
make,13,hr
principle,13,hr
review,13,hr
press,13,hr
journal,12,hr
often,12,hr
without,12,hr
data,12,hr
aboriginal,12,hr
local,12,hr
material,12,hr
design,12,hr
license,12,hr
gap,12,hr
globalization,11,hr
created,11,hr
market,11,hr
change,11,hr
cost,11,hr
offer,11,hr
even,11,hr
long,11,hr
participation,11,hr
innovation,11,hr
model,11,hr
munzer,11,hr
raustiala,11,hr
management,11,hr
fitzgerald,11,hr
hedge,11,hr
could,11,hr
et,11,hr
al,11,hr
tail,11,hr
coombe,11,hr
producing,11,hr
protect,10,hr
important,10,hr
broader,10,hr
need,10,hr
distribution,10,hr
service,10,hr
individual,10,hr
however,10,hr
become,10,hr
social,10,hr
draft,10,hr
existing,10,hr
study,10,hr
para,10,hr
oxford,10,hr
allow,9,hr
original,9,hr
complex,9,hr
identity,9,hr
business,9,hr
le,9,hr
enable,9,hr
practice,9,hr
regard,9,hr
promoting,9,hr
policy,9,hr
well,9,hr
others,9,hr
different,9,hr
research,9,hr
publication,9,hr
software,9,hr
note,9,hr
commercial,9,hr
janke,9,hr
brown,9,hr
netherlands,9,hr
cheltenham,9,hr
edward,9,hr
elgar,9,hr
related,8,hr
better,8,hr
multiple,8,hr
purpose,8,hr
type,8,hr
whether,8,hr
technological,8,hr
mechanism,8,hr
much,8,hr
copy,8,hr
including,8,hr
good,8,hr
demand,8,hr
based,8,hr
effort,8,hr
national,8,hr
recent,8,hr
modern,8,hr
nation,8,hr
theory,8,hr
patent,8,hr
archive,8,hr
open,8,hr
age,8,hr
michael,8,hr
state,8,hr
everything,8,hr
consolidated,8,hr
developing,8,hr
brynjolfsson,8,hr
hu,8,hr
christoph,8,hr
society,7,hr
mira,7,hr
technical,7,hr
human,7,hr
among,7,hr
respect,7,hr
cannot,7,hr
video,7,hr
category,7,hr
niche,7,hr
music,7,hr
language,7,hr
still,7,hr
share,7,hr
active,7,hr
virtual,7,hr
mean,7,hr
although,7,hr
organization,7,hr
folklore,7,hr
name,7,hr
author,7,hr
committee,7,hr
resource,7,hr
beyond,7,hr
initiative,7,hr
artistic,7,hr
provide,7,hr
control,7,hr
discussion,7,hr
possibility,7,hr
changing,7,hr
domain,7,hr
