word/phrase,value,class
heritage,124,hr
cultural,74,hr
de,74,hr
codex,64,hr
santiago,56,hr
spain,40,hr
cathedral,38,hr
calixtinus,36,hr
compostela,35,hr
james,35,hr
pilgrim,31,hr
university,30,hr
memory,30,hr
one,28,hr
use,28,hr
el,28,hr
history,26,hr
cambridge,25,hr
law,24,hr
past,24,hr
camino,23,hr
asset,23,hr
landscape,23,hr
new,23,hr
subject,23,hr
term,23,hr
available,23,hr
library,22,hr
place,22,hr
site,22,hr
pilgrimage,22,hr
protection,21,hr
downloaded,21,hr
httpswwwcambridgeorgcore,21,hr
bristol,21,hr
dec,21,hr
core,21,hr
httpswwwcambridgeorgcoreterms,21,hr
st,21,hr
accessed,21,hr
manuscript,20,hr
july,20,hr
la,20,hr
way,19,hr
like,19,hr
spanish,19,hr
guide,18,hr
property,17,hr
part,15,hr
interest,15,hr
historic,15,hr
value,15,hr
public,15,hr
christian,15,hr
movable,14,hr
saint,14,hr
resource,14,hr
tourism,14,hr
see,14,hr
present,14,hr
theft,13,hr
practice,13,hr
culture,13,hr
along,13,hr
medieval,13,hr
object,13,hr
world,13,hr
year,12,hr
travel,12,hr
may,12,hr
example,12,hr
study,12,hr
garcía,12,hr
press,12,hr
question,11,hr
important,11,hr
upon,11,hr
del,11,hr
international,10,hr
copy,10,hr
state,10,hr
york,10,hr
several,10,hr
recent,10,hr
offer,10,hr
book,10,hr
european,10,hr
traveler,10,hr
since,10,hr
church,10,hr
muslim,10,hr
europe,10,hr
also,10,hr
artifact,10,hr
text,10,hr
santa,10,hr
collective,10,hr
journal,9,hr
administrative,9,hr
protect,9,hr
century,9,hr
local,9,hr
u,9,hr
policy,9,hr
tourist,9,hr
time,9,hr
among,9,hr
making,9,hr
might,9,hr
original,9,hr
art,9,hr
maría,9,hr
stone,9,hr
patrimonio,9,hr
th-century,8,hr
stolen,8,hr
found,8,hr
broad,8,hr
religious,8,hr
even,8,hr
remains,8,hr
significant,8,hr
shrine,8,hr
story,8,hr
many,8,hr
age,8,hr
period,8,hr
route,8,hr
could,8,hr
effort,8,hr
national,8,hr
act,8,hr
edited,8,hr
access,7,hr
historical,7,hr
journey,7,hr
first,7,hr
take,7,hr
early,7,hr
great,7,hr
perhaps,7,hr
made,7,hr
case,7,hr
work,7,hr
land,7,hr
often,7,hr
war,7,hr
sanz,7,hr
quirosa,7,hr
individual,7,hr
catalan,7,hr
june,7,hr
society,6,hr
exemplar,6,hr
good,6,hr
focus,6,hr
loss,6,hr
valuable,6,hr
event,6,hr
end,6,hr
meaning,6,hr
beyond,6,hr
real,6,hr
proprietary,6,hr
modern,6,hr
find,6,hr
relic,6,hr
would,6,hr
count,6,hr
become,6,hr
although,6,hr
make,6,hr
building,6,hr
measure,6,hr
architectural,6,hr
intangible,6,hr
view,6,hr
rich,6,hr
list,6,hr
future,6,hr
still,6,hr
much,6,hr
missing,6,hr
physical,6,hr
principle,6,hr
contested,6,hr
en,6,hr
et,6,hr
evolución,6,hr
tutela,6,hr
bienes,6,hr
histórico,6,hr
better,5,hr
bone,5,hr
recognized,5,hr
sought,5,hr
iberian,5,hr
difficult,5,hr
lead,5,hr
well,5,hr
cult,5,hr
reader,5,hr
legend,5,hr
western,5,hr
