word/phrase,value,class
international,hr,7
journal,hr,3
cultural,hr,27
property,hr,6
printed,hr,1
copyright,hr,2
society,hr,12
forever,hr,3
nearing,hr,1
finish,hr,5
line,hr,6
heritage,hr,49
policy,hr,12
problem,hr,13
memory,hr,47
postwar,hr,18
beirut,hr,78
adrienne,hr,1
fricke*,hr,1
abstract,hr,1
central,hr,10
repository,hr,3
century,hr,2
historic,hr,5
structure,hr,14
substantially,hr,2
destroyed,hr,10
civil,hr,15
war,hr,46
private,hr,15
company,hr,7
known,hr,6
french,hr,9
acronym,hr,2
solidère,hr,48
created,hr,8
government,hr,19
decree,hr,1
given,hr,3
task,hr,2
reconstructing,hr,2
center,hr,12
despite,hr,2
political,hr,23
project,hr,13
brought,hr,2
hope,hr,4
social,hr,12
recovery,hr,8
economic,hr,12
renewal,hr,2
yet,hr,11
progress,hr,2
come,hr,4
cost,hr,2
site,hr,23
erasure,hr,7
even,hr,8
though,hr,2
traditional,hr,6
legal,hr,17
discourse,hr,4
acknowledge,hr,3
hold,hr,2
powerful,hr,4
position,hr,3
reconstruction,hr,53
tool,hr,3
capturing,hr,2
function,hr,4
using,hr,3
heuristic,hr,3
originally,hr,2
employed,hr,4
archeology,hr,2
art,hr,13
history,hr,23
address,hr,6
psychological,hr,4
aspect,hr,10
discussing,hr,2
contemporary,hr,3
lebanese,hr,45
culture,hr,10
defined,hr,1
people,hr,10
make,hr,11
sense,hr,6
done,hr,4
enormity,hr,2
post–civil,hr,2
become,hr,3
clear,hr,3
national,hr,18
hoping,hr,2
consolidate,hr,3
authority,hr,8
would,hr,16
well,hr,9
consider,hr,5
best,hr,3
approach,hr,4
public,hr,34
place,hr,11
resonant,hr,2
emotionally,hr,3
charged,hr,4
policymakers,hr,4
complex,hr,3
benefit,hr,3
negative,hr,29
drafting,hr,2
law,hr,21
enable,hr,2
protection,hr,3
reform,hr,4
carried,hr,2
goal,hr,4
balanced,hr,2
accommodate,hr,3
key,hr,3
postconflict,hr,2
urban,hr,24
space,hr,25
acknowledging,hr,2
weight,hr,2
past,hr,20
also,hr,11
bolster,hr,2
confidence,hr,3
emergent,hr,1
process,hr,14
jhabitais,hr,1
la,hr,5
maison,hr,3
den,hr,1
face,hr,3
guerre,hr,2
et,hr,3
au,hr,3
jardin,hr,1
de,hr,14
morts,hr,1
plantés,hr,1
rosiers,hr,1
lived,hr,3
house,hr,5
facing,hr,1
garden,hr,2
planted,hr,1
corps,hr,2
rose,hr,1
pennsylvania,hr,1
school,hr,2
email,hr,1
downloaded,hr,19
university,hr,22
bristol,hr,19
library,hr,19
dec,hr,19
subject,hr,21
cambridge,hr,19
core,hr,19
term,hr,25
use,hr,22
available,hr,22
ancêtres,hr,1
oubliés,hr,1
dans,hr,2
dynamique,hr,1
dune,hr,2
allée,hr,1
une,hr,3
cube,hr,1
mémoire,hr,3
sou,hr,1
le,hr,9
balcon,hr,1
dun,hr,1
oeil,hr,1
moitié,hr,2
corp,hr,2
lautre,hr,1
formant,hr,1
un,hr,1
angle,hr,2
sur,hr,4
trottoir,hr,1
sign,hr,2
isolé,hr,1
ma,hr,1
fresque,hr,1
haine,hr,1
forgotten,hr,3
ancestor,hr,3
movement,hr,3
alley,hr,2
cubicle,hr,2
balcony,hr,2
eye,hr,2
half,hr,4
body,hr,6
sidewalk,hr,2
single,hr,1
canvas,hr,1
hatred,hr,1
nadia,hr,2
tueni,hr,2
archive,hr,7
sentimentales,hr,1
liban,hr,3
tourist,hr,2
betting,hr,1
horse,hr,4
always,hr,3
favorite,hr,1
leisure,hr,1
activity,hr,4
paid,hr,1
advertisement,hr,1
new,hr,12
york,hr,6
time,hr,12
november,hr,4
including,hr,9
important,hr,4
monument,hr,4
ottoman,hr,4
colonial,hr,5
period,hr,4
saw,hr,2
violence,hr,9
sectarian,hr,3
group,hr,10
shiite,hr,1
sunni,hr,1
greek,hr,2
orthodox,hr,1
catholic,hr,2
maronite,hr,1
druze,hr,1
city,hr,28
drawn,hr,1
enclave,hr,1
although,hr,4
fighting,hr,5
engulfed,hr,1
entire,hr,1
country,hr,4
devastation,hr,1
symbolize,hr,1
destruction,hr,6
ruined,hr,1
building,hr,31
infrastructure,hr,4
primary,hr,2
locus,hr,1
conflict,hr,4
commercial,hr,6
heart,hr,2
lebanon,hr,33
many,hr,8
religious,hr,4
ethnic,hr,1
could,hr,6
engage,hr,2
neutral,hr,2
setting,hr,4
shared,hr,1
physically,hr,2
socially,hr,1
sniper,hr,2
shelling,hr,2
mortar,hr,2
attack,hr,1
gunfight,hr,1
rival,hr,1
militia,hr,3
damage,hr,2
occurred,hr,2
israeli,hr,2
bombing,hr,1
siege,hr,2
early,hr,4
heightened,hr,1
armed,hr,2
intervention,hr,2
various,hr,3
foreign,hr,1
power,hr,5
former,hr,6
civic,hr,3
formerly,hr,2
scene,hr,1
intercommunal,hr,1
commerce,hr,2
interaction,hr,1
transformed,hr,1
headquarters,hr,1
road,hr,2
sustained,hr,1
severe,hr,1
finally,hr,1
ended,hr,2
faced,hr,2
rebuild,hr,2
once-flourishing,hr,1
capital,hr,1
rather,hr,4
taking,hr,3
monumental,hr,1
delegated,hr,1
responsibility,hr,2
entity,hr,4
development,hr,12
district,hr,8
better,hr,1
controversial,hr,1
tie,hr,1
leading,hr,3
politician,hr,1
billionaire,hr,2
prime,hr,6
minister,hr,6
rafik,hr,3
hariri,hr,6
significantly,hr,3
several,hr,2
stakeholder,hr,1
believed,hr,1
participated,hr,1
demolition,hr,6
part,hr,2
break,hr,1
critic,hr,1
say,hr,1
lends,hr,1
air,hr,1
profiteering,hr,1
effort,hr,9
since,hr,6
