word/phrase,value,class
heritage,91,hr
historic,81,hr
place,70,hr
new,63,hr
site,62,hr
zealand,60,hr
national,48,hr
archaeological,39,hr
registration,35,hr
management,34,hr
assessment,33,hr
area,33,hr
protection,33,hr
monument,30,hr
cultural,29,hr
criterion,28,hr
resource,26,hr
register,26,hr
system,23,hr
significance,20,hr
evaluation,20,hr
process,20,hr
england,17,hr
maori,17,hr
trust,17,hr
building,16,hr
registered,16,hr
authority,16,hr
information,16,hr
local,16,hr
wahi,15,hr
tapu,15,hr
landscape,14,hr
programme,13,hr
item,13,hr
identification,13,hr
category,13,hr
selection,13,hr
importance,13,hr
donaghey,12,hr
sara,11,hr
recommendation,11,hr
comprehensive,11,hr
level,11,hr
ensure,11,hr
must,11,hr
aught,10,hr
valued,10,hr
pp,10,hr
classification,10,hr
conservation,10,hr
value,10,hr
single,10,hr
project,10,hr
procedure,10,hr
district,10,hr
review,9,hr
issue,9,hr
approach,9,hr
type,9,hr
record,9,hr
database,9,hr
however,9,hr
recording,9,hr
representative,9,hr
establish,9,hr
analysis,8,hr
strategy,8,hr
ti,8,hr
number,8,hr
year,8,hr
based,8,hr
scheme,8,hr
would,8,hr
methodology,8,hr
ranking,8,hr
vol,7,hr
framework,7,hr
application,7,hr
environment,7,hr
act,7,hr
rate,7,hr
legislation,7,hr
statutory,7,hr
government,7,hr
also,7,hr
plan,7,hr
international,6,hr
term,6,hr
use,6,hr
clear,6,hr
english,6,hr
development,6,hr
major,6,hr
essential,6,hr
two,6,hr
listing,6,hr
figure,6,hr
auckland,6,hr
lack,6,hr
country,6,hr
diversity,6,hr
set,6,hr
planning,6,hr
provision,6,hr
used,6,hr
clarify,6,hr
decision,6,hr
allen,6,hr
upgrade,6,hr
journal,5,hr
study,5,hr
view,5,hr
effective,5,hr
context,5,hr
since,5,hr
association,5,hr
identified,5,hr
within,5,hr
significant,5,hr
existing,5,hr
systematic,5,hr
schedule,5,hr
agency,5,hr
list,5,hr
regional,5,hr
consistency,5,hr
guideline,5,hr
one,5,hr
wellington,5,hr
assessing,4,hr
paper,4,hr
comparative,4,hr
potential,4,hr
selective,4,hr
improve,4,hr
strategic,4,hr
key,4,hr
part,4,hr
policy,4,hr
public,4,hr
documented,4,hr
problem,4,hr
difference,4,hr
consistent,4,hr
component,4,hr
whether,4,hr
form,4,hr
suggests,4,hr
practice,4,hr
show,4,hr
territorial,4,hr
period,4,hr
present,4,hr
designed,4,hr
poor,4,hr
following,4,hr
protected,4,hr
scheduling,4,hr
provide,4,hr
managing,4,hr
eight,4,hr
non-statutory,4,hr
table,4,hr
comparison,4,hr
measure,4,hr
role,4,hr
similar,4,hr
function,4,hr
moreover,4,hr
description,4,hr
ranked,4,hr
principle,4,hr
separate,4,hr
format,4,hr
whilst,4,hr
individual,4,hr
archaeology,4,hr
include,4,hr
thematic,4,hr
current,4,hr
richardson,4,hr
parliamentary,4,hr
commissioner,4,hr
link,3,hr
condition,3,hr
introduction,3,hr
report,3,hr
make,3,hr
inadequate,3,hr
crucial,3,hr
first,3,hr
creation,3,hr
determine,3,hr
effectiveness,3,hr
land,3,hr
distribution,3,hr
file,3,hr
total,3,hr
recorded,3,hr
standardised,3,hr
across,3,hr
identify,3,hr
protect,3,hr
question,3,hr
inadequately,3,hr
historical,3,hr
state,3,hr
nationally,3,hr
important,3,hr
london,3,hr
provides,3,hr
scheduled,3,hr
discussion,3,hr
ancient,3,hr
receive,3,hr
automatic,3,hr
limited,3,hr
appeal,3,hr
