word/phrase,value,class
persuaded,ip,1
lone,ip,1
osborne,ip,2
willingness,ip,1
deploy,ip,1
lay,ip,1
set,ip,3
ﬁnd,ip,1
bounded,ip,1
static,ip,2
entity,ip,1
constantly,ip,2
renegotiated,ip,2
post-modern,ip,1
avers,ip,1
processual,ip,6
give,ip,1
creative,ip,3
mixing,ip,2
creolization,ip,1
invention,ip,2
discredited,ip,1
clash,ip,1
cosmopolitan,ip,11
appeal,ip,4
clear-cut,ip,1
spatial,ip,1
temporal,ip,1
sociologist,ip,1
wont,ip,1
make,ip,5
role,ip,5
impoverishing,ip,1
attract,ip,1
doomed,ip,1
considers,ip,1
extend,ip,1
ﬂawed,ip,1
respect,ip,1
freeze,ip,1
best,ip,1
constrain,ip,1
enclose,ip,1
antithetical,ip,4
underpinnings,ip,1
contrary,ip,4
impression,ip,3
thesis,ip,1
quagmire,ip,1
borrowing,ip,4
dissolve,ip,1
dissolution,ip,1
identity,ip,4
discrete,ip,1
autonomous,ip,1
obsolete,ip,1
afﬁrmation,ip,1
existence,ip,2
vibrancy,ip,1
insular,ip,1
locale,ip,1
sustaining,ip,1
postmodern,ip,2
hannerz,ip,2
sousa,ip,1
cf,ip,1
waldron,ip,2
trafﬁc,ip,1
self-evident,ip,1
ranging,ip,1
music,ip,1
phytomedicine,ip,1
pharmacology,ip,1
art,ip,1
hi-tech,ip,1
seeking,ip,1
otherwise,ip,1
wanting,ip,1
active,ip,1
participant,ip,4
evolution,ip,3
carefully,ip,2
distinguished,ip,1
necessarily,ip,2
vibrant,ip,1
neither,ip,1
face,ip,1
ingredient,ip,1
housing,ip,1
western-style,ip,1
gateway,ip,1
customary,ip,2
capacity,ip,1
legitimacy,ip,3
determine,ip,2
sacralization,ip,1
