word/phrase,value,class
destruction,123,hr
heritage,89,hr
site,72,hr
iconoclasm,63,hr
cultural,62,hr
medium,61,hr
image,52,hr
palmyra,42,hr
digital,38,hr
video,35,hr
stage,35,hr
statue,33,hr
also,32,hr
museum,31,hr
state,29,hr
social,29,hr
nimrud,29,hr
city,29,hr
nineveh,28,hr
islamic,26,hr
ancient,26,hr
propaganda,25,hr
iraq,24,hr
temple,24,hr
mosul,23,hr
century,23,hr
figure,23,hr
photograph,22,hr
new,21,hr
syria,21,hr
research,21,hr
war,20,hr
university,20,hr
group,20,hr
archaeological,17,hr
document,17,hr
culture,17,hr
use,16,hr
iconoclastic,16,hr
different,16,hr
one,16,hr
audience,16,hr
moment,16,hr
press,16,hr
mediated,15,hr
isakhan,15,hr
event,15,hr
assyrian,15,hr
destroyed,15,hr
study,14,hr
de,14,hr
first,14,hr
idol,14,hr
danti,14,hr
edited,14,hr
international,13,hr
show,13,hr
man,13,hr
world,13,hr
mediation,13,hr
spectacle,13,hr
allah,13,hr
journal,12,hr
global,12,hr
analysis,12,hr
god,12,hr
al,12,hr
identity,12,hr
destroying,12,hr
may,12,hr
technology,11,hr
act,11,hr
militant,11,hr
several,11,hr
artefact,11,hr
two,11,hr
film,11,hr
religious,11,hr
political,11,hr
case,11,hr
well,11,hr
london,11,hr
online,10,hr
gonzález,10,hr
benjamin,10,hr
framework,10,hr
tension,10,hr
dabiq,10,hr
et,10,hr
process,10,hr
iconoclast,10,hr
object,10,hr
destroy,10,hr
terrorism,10,hr
empire,10,hr
capital,10,hr
picture,10,hr
digitally,9,hr
josé,9,hr
zarandona,9,hr
network,9,hr
time,9,hr
via,9,hr
released,9,hr
key,9,hr
terror,9,hr
attack,9,hr
later,9,hr
public,9,hr
report,9,hr
published,8,hr
deakin,8,hr
three,8,hr
human,8,hr
black,8,hr
people,8,hr
gate,8,hr
nergal,8,hr
men,8,hr
piece,8,hr
day,8,hr
ideology,8,hr
second,8,hr
community,8,hr
history,8,hr
contemporary,8,hr
form,8,hr
therefore,8,hr
various,8,hr
damage,8,hr
part,8,hr
lamassu,8,hr
conflict,8,hr
chicago,8,hr
antonio,7,hr
politics,7,hr
paper,7,hr
focus,7,hr
material,7,hr
important,7,hr
said,7,hr
across,7,hr
however,7,hr
among,7,hr
message,7,hr
local,7,hr
power,7,hr
narrative,7,hr
fact,7,hr
art,7,hr
mitchell,7,hr
monument,7,hr
news,7,hr
campaign,7,hr
networked,7,hr
bel,7,hr
citadel,7,hr
planning,7,hr
life,7,hr
michael,7,hr
put,6,hr
make,6,hr
available,6,hr
information,6,hr
evidence,6,hr
showing,6,hr
advance,6,hr
work,6,hr
viewer,6,hr
back,6,hr
impact,6,hr
word,6,hr
organisation,6,hr
take,6,hr
smith,6,hr
platform,6,hr
inside,6,hr
type,6,hr
historical,6,hr
past,6,hr
result,6,hr
brubaker,6,hr
practice,6,hr
clay,6,hr
national,6,hr
place,6,hr
library,6,hr
took,6,hr
physical,6,hr
another,6,hr
august,6,hr
using,6,hr
violence,6,hr
potential,6,hr
polymedia,6,hr
interactive,6,hr
shot,6,hr
control,6,hr
explosive,6,hr
section,6,hr
hatra,6,hr
east,6,hr
foundation,6,hr
routledge,6,hr
american,6,hr
school,6,hr
oriental,6,hr
initiative,6,hr
safeguarding,6,hr
term,5,hr
institute,5,hr
australia,5,hr
méxico,5,hr
relation,5,hr
analytical,5,hr
experienced,5,hr
consumption,5,hr
distribution,5,hr
capture,5,hr
