word/phrase,value,class
copy,80,ip
court,69,ip
supreme,47,ip
browsing,40,ip
temporary,37,ip
made,33,ip
exception,31,ip
copyright,29,ip
meltwater,25,ip
user,24,ip
para,24,ip
copying,23,ip
case,23,ip
internet,22,ip
use,22,ip
work,19,ip
infopaq,19,ip
decision,18,ip
law,17,ip
whether,17,ip
ibid,17,ip
question,16,ip
view,16,ip
process,16,ip
issue,15,ip
lawful,15,ip
said,14,ip
right,13,ip
would,12,ip
act,12,ip
must,12,ip
computer,11,ip
purpose,11,ip
directive,11,ip
content,11,ip
technological,11,ip
economic,11,ip
material,11,ip
information,10,ip
society,10,ip
transient,10,ip
part,10,ip
owner,10,ip
condition,10,ip
appeal,9,ip
ltd,9,ip
screen,9,ip
however,9,ip
on-screen,9,ip
clear,9,ip
infringe,8,ip
high,8,ip
others,8,ip
local,8,ip
news,8,ip
licence,8,ip
infringement,8,ip
hard-drive,8,ip
enable,8,ip
independent,8,ip
held,8,ip
rightsholders,8,ip
applies,8,ip
newspaper,7,ip
make,7,ip
public,7,ip
making,7,ip
online,7,ip
reproduction,7,ip
signiﬁcance,7,ip
web,7,ip
although,7,ip
could,7,ip
also,7,ip
iona,6,ip
licensing,6,ip
therefore,6,ip
without,6,ip
lord,6,ip
sumption,6,ip
infringed,6,ip
reading,6,ip
incidental,6,ip
integral,6,ip
essential,6,ip
considered,6,ip
authorized,6,ip
viewing,6,ip
course,6,ip
action,6,ip
saying,6,ip
human,6,ip
order,6,ip
satisﬁed,6,ip
intellectual,5,ip
property,5,ip
agency,5,ip
million,5,ip
referred,5,ip
ruling,5,ip
across,5,ip
cache,5,ip
transmission,5,ip
recital,5,ip
consumption,5,ip
required,5,ip
read,5,ip
considering,5,ip
ﬁle,5,ip
available,5,ip
address,5,ip
fact,5,ip
commercial,5,ip
text,5,ip
apply,5,ip
intervention,5,ip
value,5,ip
browse,5,ip
journal,4,ip
practice,4,ip
vol,4,ip
basis,4,ip
resolved,4,ip
uniformly,4,ip
applied,4,ip
relation,4,ip
association,4,ip
snippet,4,ip
silverman,4,ip
opinion,4,ip
application,4,ip
particular,4,ip
meaning,4,ip
permission,4,ip
upload,4,ip
merely,4,ip
world,4,ip
piracy,4,ip
committee,4,ip
data,4,ip
legislation,4,ip
service,4,ip
referring,4,ip
image,4,ip
football,4,ip
deleted,4,ip
automatically,4,ip
need,4,ip
decoder,4,ip
deletion,4,ip
way,4,ip
accepted,4,ip
hard,3,ip
drive,3,ip
controversial,3,ip
importance,3,ip
result,3,ip
many,3,ip
agreed,3,ip
within,3,ip
tribunal,3,ip
consultant,3,ip
based,3,ip
international,3,ip
detailed,3,ip
article,3,ip
provided,3,ip
sole,3,ip
network,3,ip
third,3,ip
subject-matter,3,ip
well,3,ip
take,3,ip
ﬁrst,3,ip
instance,3,ip
person,3,ip
design,3,ip
simply,3,ip
otherwise,3,ip
limited,3,ip
likely,3,ip
infringing,3,ip
example,3,ip
book,3,ip
illegal,3,ip
might,3,ip
legitimate,3,ip
difﬁcult,3,ip
proposed,3,ip
reform,3,ip
legal,3,ip
july,3,ip
bill,3,ip
new,3,ip
argument,3,ip
interest,3,ip
operation,3,ip
consequence,3,ip
used,3,ip
ii,3,ip
iii,3,ip
together,3,ip
approach,3,ip
creation,3,ip
either,3,ip
protection,3,ip
requirement,3,ip
television,3,ip
match,3,ip
technology,3,ip
yet,3,ip
normal,3,ip
necessary,3,ip
advantage,3,ip
derived,3,ip
browser,3,ip
necessarily,3,ip
authorize,3,ip
still,3,ip
pirate,3,ip
holding,2,ip
bold,2,ip
somewhat,2,ip
speciﬁc,2,ip
constitute,2,ip
recognized,2,ip
implication,2,ip
infringers,2,ip
ordinary,2,ip
unacceptable,2,ip
given,2,ip
transnational,2,ip
dimension,2,ip
justice,2,ip
european,2,ip
union,2,ip
preliminary,2,ip
unanimously,2,ip
conclusion,2,ip
effect,2,ip
fall,2,ip
aggregator,2,ip
term,2,ip
allegedly,2,ip
author,2,ip
baker,2,ip
one,2,ip
publisher,2,ip
website,2,ip
enter,2,ip
member,2,ip
argued,2,ip
ch,2,ip
civ,2,ip
certain,2,ip
university,2,ip
party,2,ip
state,2,ip
include,2,ip
caching,2,ip
place,2,ip
rightholder,2,ip
restricted,2,ip
webpage,2,ip
defence,2,ip
patent,2,ip
unless,2,ip
page,2,ip
concerned,2,ip
requires,2,ip
cannot,2,ip
permitted,2,ip
pirated,2,ip
prevent,2,ip
unauthorized,2,ip
consideration,2,ip
whole,2,ip
reference,2,ip
refers,2,ip
accordingly,2,ip
even,2,ip
claim,2,ip
danske,2,ip
dagblades,2,ip
forening,2,ip
business,2,ip
outcome,2,ip
principle,2,ip
digital,2,ip
including,2,ip
created,2,ip
judgment,2,ip
found,2,ip
disappointing,2,ip
real,2,ip
reason,2,ip
downloading,2,ip
sharing,2,ip
distinct,2,ip
bently,2,ip
review,2,ip
enterprise,2,ip
regulatory,2,ip
debated,2,ip
another,2,ip
display,2,ip
processing,2,ip
provision,2,ip
medium,2,ip
government,2,ip
dealt,2,ip
passing,2,ip
taken,2,ip
level,2,ip
affect,2,ip
may,2,ip
technical,2,ip
