word/phrase,value,class
coin,69,hr
bronze,58,hr
period,57,hr
antiquity,54,hr
fake,46,hr
yes,43,hr
object,40,hr
classical,40,hr
forgery,29,hr
arrested,24,hr
silver,24,hr
case,23,hr
idol,23,hr
crime,22,hr
made,21,hr
hellenistic,21,hr
organized,20,hr
ancient,20,hr
category,20,hr
participant,20,hr
looting,19,hr
number,19,hr
one,17,hr
greek,16,hr
roman,16,hr
byzantine,16,hr
smuggling,15,hr
people,15,hr
clay,15,hr
many,14,hr
table,14,hr
law,13,hr
marble,13,hr
allocation,13,hr
duty,13,hr
cultural,12,hr
use,12,hr
artifact,12,hr
genuine,12,hr
imitation,12,hr
arrest,11,hr
university,11,hr
subject,11,hr
term,11,hr
available,11,hr
archaeological,11,hr
gold,11,hr
percent,11,hr
downloaded,10,hr
httpswwwcambridgeorgcore,10,hr
bristol,10,hr
library,10,hr
dec,10,hr
cambridge,10,hr
core,10,hr
httpswwwcambridgeorgcoreterms,10,hr
total,10,hr
among,10,hr
archaeology,10,hr
phenomenon,9,hr
involved,9,hr
journal,9,hr
society,9,hr
site,9,hr
past,8,hr
world,8,hr
heritage,8,hr
involvement,8,hr
money,8,hr
research,8,hr
illicit,8,hr
trade,8,hr
buyer,8,hr
material,8,hr
five,8,hr
head,8,hr
vessel,8,hr
plus,8,hr
sector,8,hr
member,8,hr
american,8,hr
forger,7,hr
also,7,hr
activity,7,hr
renfrew,7,hr
international,7,hr
study,7,hr
museum,7,hr
greece,7,hr
finally,7,hr
statue,7,hr
golden,7,hr
edited,7,hr
make,6,hr
authority,6,hr
criminal,6,hr
vast,6,hr
gill,6,hr
cast,6,hr
two,6,hr
detail,6,hr
confiscated,6,hr
indication,6,hr
laundering,6,hr
business,6,hr
public,6,hr
small,6,hr
official,5,hr
data,5,hr
police,5,hr
athens,5,hr
seems,5,hr
connection,5,hr
often,5,hr
based,5,hr
art,5,hr
consequence,5,hr
researcher,5,hr
individual,5,hr
great,5,hr
special,5,hr
file,5,hr
copy,5,hr
social,5,hr
thus,5,hr
neolithic,5,hr
new,5,hr
structure,5,hr
employee,5,hr
knowledge,5,hr
problem,4,hr
first,4,hr
aspect,4,hr
scientific,4,hr
network,4,hr
country,4,hr
opportunity,4,hr
construction,4,hr
andor,4,hr
majority,4,hr
creation,4,hr
brodie,4,hr
different,4,hr
seven,4,hr
jewelry,4,hr
potential,4,hr
particular,4,hr
related,4,hr
hittite,4,hr
action,4,hr
person,4,hr
provided,4,hr
copying,4,hr
continued,4,hr
unrecorded,4,hr
description,4,hr
see,4,hr
profit,4,hr
since,4,hr
workshop,4,hr
including	,4,hr
king,4,hr
horse,4,hr
essay,4,hr
impact,4,hr
lazrus,4,hr
barker,4,hr
washington,4,hr
difficult,3,hr
integrated,3,hr
aim,3,hr
present,3,hr
office,3,hr
result,3,hr
showed,3,hr
addition,3,hr
higher,3,hr
status,3,hr
respect,3,hr
far,3,hr
preferred,3,hr
come,3,hr
mostly,3,hr
investigation,3,hr
bahn,3,hr
property,3,hr
may,3,hr
however,3,hr
effort,3,hr
even,3,hr
used,3,hr
matter,3,hr
figure,3,hr
late,3,hr
probably,3,hr
proulx,3,hr
butcher,3,hr
usually,3,hr
sensitive,3,hr
protection,3,hr
trying,3,hr
sell,3,hr
smuggler,3,hr
year,3,hr
understanding,3,hr
context,3,hr
looted,3,hr
alongside,3,hr
second,3,hr
examine,3,hr
frequency,3,hr
type,3,hr
profile,3,hr
remaining,3,hr
metal,3,hr
stonemarble,3,hr
excellent,3,hr
crucial,3,hr
piece,3,hr
item,3,hr
transnational,3,hr
various,3,hr
four,3,hr
least,3,hr
preference,3,hr
easy,3,hr
sotiriou,3,hr
tourist,3,hr
every,3,hr
examination,3,hr
illegal,3,hr
sector	,3,hr
worker,3,hr
real,3,hr
responsible,3,hr
iraq,3,hr
role,2,hr
analysis,2,hr
accurate,2,hr
recent,2,hr
gaining,2,hr
permission,2,hr
examined,2,hr
department,2,hr
revealed,2,hr
instance,2,hr
moreover,2,hr
stolen,2,hr
using,2,hr
natural,2,hr
agricultural,2,hr
blake,2,hr
significant,2,hr
pointed,2,hr
although,2,hr
includes,2,hr
long,2,hr
rich,2,hr
eventually,2,hr
sold,2,hr
project,2,hr
fraudulent,2,hr
sale,2,hr
religion,2,hr
demand,2,hr
export,2,hr
manufacturing,2,hr
cycladic,2,hr
without,2,hr
provenience,2,hr
meyer,2,hr
craddock,2,hr
kersel,2,hr
german,2,hr
chippindale,2,hr
mackenzie,2,hr
comprehensive,2,hr
review,2,hr
permit,2,hr
account,2,hr
information,2,hr
main,2,hr
work,2,hr
conducted,2,hr
measure,2,hr
serious,2,hr
would,2,hr
penalty,2,hr
original,2,hr
prison,2,hr
confiscation,2,hr
general,2,hr
refers,2,hr
included,2,hr
looter,2,hr
goal,2,hr
belonged,2,hr
campbell,2,hr
smuggled,2,hr
purpose,2,hr
selling,2,hr
concern,2,hr
possible,2,hr
list,2,hr
eight,2,hr
tried,2,hr
age,2,hr
craftsman,2,hr
group,2,hr
albania,2,hr
syria,2,hr
marblestone,2,hr
common,2,hr
existed,2,hr
create,2,hr
size,2,hr
percentage,2,hr
surprising,2,hr
relatively,2,hr
mediterranean,2,hr
minted,2,hr
east,2,hr
reveal,2,hr
thousand,2,hr
team,2,hr
dyson,2,hr
calvani,2,hr
participating,2,hr
better,2,hr
engineer,2,hr
employees	,2,hr
in	,2,hr
and	,2,hr
prevention,2,hr
musician,2,hr
estate,2,hr
student,2,hr
clear,2,hr
businessmen,2,hr
freelancer,2,hr
financial,2,hr
risk,2,hr
market,2,hr
gibson,2,hr
elkins,2,hr
sufficient,2,hr
identified,2,hr
goddess,2,hr
oriental,2,hr
institute,2,hr
και,2,hr
word,1,hr
fraud,1,hr
sotiriou*,1,hr
abstract,1,hr
complicated,1,hr
issue,1,hr
lack,1,hr
view,1,hr
occurred,1,hr
foremost,1,hr
hidden,1,hr
varied,1,hr
natured,1,hr
requires,1,hr
cooperation,1,hr
range,1,hr
competent,1,hr
in-depth,1,hr
principle,1,hr
method,1,hr
keywords,1,hr
series,1,hr
devastating,1,hr
circumstance,1,hr
extensive,1,hr
email,1,hr
orfeasksotiriou@,1,hr
gmailcom,1,hr
printed,1,hr
destroying,1,hr
importance,1,hr
devastation,1,hr
greatest,1,hr
loss,1,hr
interpret,1,hr
working,1,hr
