word/phrase,value,class
kulturgüter,3,hr
supp,3,hr
radin,3,hr
champagne,3,hr
interior,3,hr
chapter,3,hr
covenant,3,hr
daniel,3,hr
lenzerini,3,hr
institutionalization,3,hr
revitalization,3,hr
legacy,3,hr
harvard,3,hr
fitzpatrick,3,hr
implication,3,hr
series,3,hr
gruyter,3,hr
london,3,hr
arizona,3,hr
york,3,hr
zum,3,hr
james,3,hr
stanford,3,hr
internationalen,3,hr
global,2,hr
unorthodox,2,hr
entitles,2,hr
illicitly,2,hr
amends,2,hr
emancipation,2,hr
email,2,hr
invaluable,2,hr
comment,2,hr
leader,2,hr
swiss,2,hr
science,2,hr
angela,2,hr
carole,2,hr
mission,2,hr
los,2,hr
angeles,2,hr
neal,2,hr
busk,2,hr
nd,2,hr
annual,2,hr
meeting,2,hr
much,2,hr
justinian,2,hr
proprietas,2,hr
dominium,2,hr
humanity,2,hr
determined,2,hr
following,2,hr
though,2,hr
challenged,2,hr
ranged,2,hr
pierre,2,hr
joseph,2,hr
expansion,2,hr
reaching,2,hr
hernando,2,hr
driving,2,hr
market,2,hr
kind,2,hr
accessible,2,hr
excluded,2,hr
trigger,2,hr
antarctic,2,hr
forming,2,hr
went,2,hr
communal,2,hr
scholar,2,hr
combined,2,hr
starting,2,hr
point,2,hr
recognition,2,hr
paved,2,hr
moveable,2,hr
ground,2,hr
valuable,2,hr
willing,2,hr
obliged,2,hr
think,2,hr
legislator,2,hr
became,2,hr
acknowledged,2,hr
derivative,2,hr
another,2,hr
auctor,2,hr
claimant,2,hr
rei,2,hr
vindicatio,2,hr
goal,2,hr
determine,2,hr
successful,2,hr
defendant,2,hr
legitimate,2,hr
predecessor,2,hr
money,2,hr
component,2,hr
tool,2,hr
included,2,hr
rationale,2,hr
exemption,2,hr
french,2,hr
cour,2,hr
cassation,2,hr
includes,2,hr
provided,2,hr
listed,2,hr
cantonal,2,hr
additionally,2,hr
vacuum,2,hr
raise,2,hr
clerical,2,hr
static,2,hr
realm,2,hr
commodification,2,hr
lege,2,hr
together,2,hr
illegitimate,2,hr
turn,2,hr
serf,2,hr
codified,2,hr
statute,2,hr
allowed,2,hr
step,2,hr
idea,2,hr
clearly,2,hr
wealth-maximization,2,hr
purpose,2,hr
dynamic,2,hr
emphasis,2,hr
bundle,2,hr
relative,2,hr
come,2,hr
custody,2,hr
care,2,hr
environment,2,hr
set,2,hr
allocate,2,hr
applicable,2,hr
enforceable,2,hr
requiring,2,hr
thereafter,2,hr
emphasizes,2,hr
interrelation,2,hr
colonial,2,hr
complex,2,hr
tie,2,hr
bond,2,hr
information,2,hr
expert,2,hr
inter,2,hr
alia,2,hr
resolving,2,hr
painted,2,hr
name,2,hr
unresolved,2,hr
record,2,hr
finally,2,hr
convincing,2,hr
white,2,hr
army,2,hr
rope,2,hr
mountain,2,hr
identify,2,hr
dorothy,2,hr
hickman,2,hr
relating,2,hr
steven,2,hr
counted,2,hr
assessed,2,hr
concern,2,hr
litigation,2,hr
district,2,hr
present,2,hr
day,2,hr
resolved,2,hr
know,2,hr
bring,2,hr
broader,2,hr
