word/phrase,value,class
nature,59,hr
landscape,41,hr
heritage,36,hr
natural,30,hr
national,30,hr
swedish,26,hr
antiquarian,26,hr
sweden,25,hr
example,22,hr
one,22,hr
stockholm,19,hr
discourse,18,hr
protection,18,hr
also,18,hr
area,18,hr
landmark,17,hr
century,17,hr
history,17,hr
sundin,16,hr
th,16,hr
environmental,15,hr
cultural,14,hr
people,13,hr
ancient,13,hr
park,12,hr
monument,12,hr
lake,12,hr
och,12,hr
journal,11,hr
mountain,11,hr
international,10,hr
study,10,hr
found,10,hr
science,10,hr
object,10,hr
investigation,10,hr
figure,10,hr
museum,10,hr
new,9,hr
antiquity,9,hr
early,9,hr
stone,9,hr
svenska,9,hr
arena,9,hr
settlement,9,hr
landskapet,9,hr
case,8,hr
two,8,hr
result,8,hr
academy,8,hr
mound,8,hr
etc,8,hr
för,8,hr
sverige,8,hr
english,8,hr
world,8,hr
hvarfner,8,hr
published,7,hr
see,7,hr
year,7,hr
society,7,hr
beginning,7,hr
preservation,7,hr
interest,7,hr
could,7,hr
burial,7,hr
since,7,hr
find,7,hr
past,7,hr
first,7,hr
say,7,hr
board,7,hr
time,7,hr
hunter,7,hr
som,7,hr
view,6,hr
law,6,hr
separate,6,hr
umeå,6,hr
way,6,hr
concept,6,hr
like,6,hr
towards,6,hr
land,6,hr
age,6,hr
det,6,hr
forest,6,hr
protected,6,hr
change,6,hr
different,6,hr
environment,6,hr
summary,6,hr
hand,6,hr
reindeer,6,hr
ransaren,6,hr
sami,6,hr
skrifter,6,hr
seen,5,hr
certain,5,hr
role,5,hr
played,5,hr
preserve,5,hr
evolution,5,hr
discussed,5,hr
plant,5,hr
royal,5,hr
old,5,hr
tree,5,hr
idea,5,hr
prehistoric,5,hr
culture,5,hr
norrland,5,hr
central,5,hr
large,5,hr
changed,5,hr
put,5,hr
oak,5,hr
untouched,5,hr
water,5,hr
life,5,hr
preserved,5,hr
give,5,hr
transformation,5,hr
power,5,hr
modern,5,hr
laponia,5,hr
nordlund,5,hr
från,5,hr
online,4,hr
bosse,4,hr
regarding,4,hr
discovery,4,hr
earlier,4,hr
something,4,hr
around,4,hr
geology,4,hr
theory,4,hr
glaciation,4,hr
symbol,4,hr
founded,4,hr
part,4,hr
depicted,4,hr
sjöborg,4,hr
samlingar,4,hr
nordens,4,hr
fornälskare,4,hr
historical,4,hr
became,4,hr
northern,4,hr
research,4,hr
discipline,4,hr
last,4,hr
various,4,hr
matter,4,hr
without,4,hr
individual,4,hr
would,4,hr
relic,4,hr
fact,4,hr
man,4,hr
wilderness,4,hr
level,4,hr
side,4,hr
ministry,4,hr
value,4,hr
regulation,4,hr
question,4,hr
archaeological,4,hr
settler,4,hr
lossen,4,hr
connection,4,hr
sverker,4,hr
jansson,4,hr
harald,4,hr
molin,4,hr
den,4,hr
ibid,4,hr
taylor,3,hr
francis,3,hr
ltd,3,hr
original,3,hr
group,3,hr
parliament,3,hr
passed,3,hr
spirit,3,hr
da,3,hr
volk,3,hr
nationalistic,3,hr
supposed,3,hr
essential,3,hr
biology,3,hr
difficult,3,hr
relation,3,hr
talk,3,hr
inquiry,3,hr
support,3,hr
later,3,hr
resulted,3,hr
mean,3,hr
movement,3,hr
university,3,hr
historic,3,hr
de,3,hr
site,3,hr
et,3,hr
care,3,hr
geologist,3,hr
rune,3,hr
due,3,hr
formation,3,hr
oddity,3,hr
even,3,hr
popular,3,hr
herder,3,hr
högbom,3,hr
following,3,hr
huru,3,hr
naturen,3,hr
danat,3,hr
possible,3,hr
memory,3,hr
patriotism,3,hr
mainly,3,hr
context,3,hr
lapland,3,hr
specie,3,hr
simply,3,hr
erratic,3,hr
giant,3,hr
spruce,3,hr
geological,3,hr
largest,3,hr
number,3,hr
based,3,hr
said,3,hr
focus,3,hr
process,3,hr
parallel,3,hr
versus,3,hr
made,3,hr
pollution,3,hr
carried,3,hr
recent,3,hr
book,3,hr
home,3,hr
technological,3,hr
medieval,3,hr
period,3,hr
milieu,3,hr
colonisation,3,hr
present,3,hr
good,3,hr
saami,3,hr
åtgärder,3,hr
till,3,hr
skydd,3,hr
naturminnesmärken,3,hr
andersson,3,hr
fornforskningen,3,hr
vid,3,hr
homepage,2,hr
citing,2,hr
article,2,hr
term,2,hr
use,2,hr
march,2,hr
bosundin@idehistumuse,2,hr
may,2,hr
paid,2,hr
attention,2,hr
common,2,hr
fostered,2,hr
increasing,2,hr
motif,2,hr
display,2,hr
quality,2,hr
emphasising,2,hr
make,2,hr
lund,2,hr
widely,2,hr
protecting,2,hr
given,2,hr
task,2,hr
unique,2,hr
la,2,hr
state,2,hr
german,2,hr
using,2,hr
discus,2,hr
archive,2,hr
cairn,2,hr
whether,2,hr
lusus,2,hr
naturae,2,hr
