word/phrase,value,class
ramification,1,hr
necessarily,1,hr
celebration,1,hr
however,1,hr
touch,1,hr
acknowledgment,1,hr
forthcoming,1,hr
maintain,1,hr
outline,1,hr
step,1,hr
critical,1,hr
researchers',1,hr
culturally,1,hr
community's,1,hr
archive,1,hr
film,1,hr
letter,1,hr
etc,1,hr
held,1,hr
regard,1,hr
say,1,hr
code,1,hr
ethic,1,hr
negotiated,1,hr
adopted,1,hr
relate,1,hr
imposed,1,hr
strict,1,hr
guideline,1,hr
protect,1,hr
clearly,1,hr
collecting,1,hr
collating,1,hr
analysing,1,hr
prevention,1,hr
discrimination,1,hr
minority,1,hr
aborigi,1,hr
nal,1,hr
legislation,1,hr
special,1,hr
utilised,1,hr
collect,1,hr
welcome,1,hr
done,1,hr
sympathetically,1,hr
effectively,1,hr
appreciate,1,hr
significance,1,hr
complete,1,hr
'all,1,hr
element,1,hr
managed,1,hr
protected,1,hr
single,1,hr
interrelated,1,hr
integrated,1,hr
whole',1,hr
missionaries',1,hr
official,1,hr
copyright,1,hr
notion,1,hr
favoured,1,hr
proposes,1,hr
vested,1,hr
exercised,1,hr
autonomy,1,hr
matter,1,hr
definition,1,hr
thing,1,hr
object,1,hr
pre-,1,hr
certainly,1,hr
applicable,1,hr
quality,1,hr
educational,1,hr
informative,1,hr
satisfies,1,hr
customer,1,hr
anticipation,1,hr
benefit,1,hr
job,1,hr
financial,1,hr
security,1,hr
trained,1,hr
directly,1,hr
indirectly,1,hr
raise,1,hr
nature,1,hr
seek,1,hr
permission,1,hr
investigate,1,hr
therefore,1,hr
various,1,hr
factor,1,hr
personal,1,hr
older,1,hr
die,1,hr
eager,1,hr
advice,1,hr
preserved,1,hr
willing,1,hr
allow,1,hr
the-,1,hr
desire,1,hr
happy,1,hr
available,1,hr
keeping,1,hr
indus,1,hr
try,1,hr
ing,1,hr
australia',1,hr
kandampully,1,hr
proceeding,1,hr
rd,1,hr
biennial,1,hr
zealand,1,hr
hospitality,1,hr
conference,1,hr
canterbury,1,hr
lincoln,1,hr
university,1,hr
morris,1,hr
dreamworld,1,hr
dreaming',1,hr
sterling,1,hr
operation,1,hr
photo,1,hr
retrieved,1,hr
unique,1,hr
explanation,1,hr
invaluable,1,hr
reclaim,1,hr
varied,1,hr
manner,1,hr
contributes,1,hr
peace,1,hr
next,1,hr
inhabitant,1,hr
surviving,1,hr
acknowledge,1,hr
collection,1,hr
written,1,hr
photographic,1,hr
verbal,1,hr
safe,1,hr
cost,1,hr
destroyed,1,hr
must,1,hr
stealing,1,hr
framework,1,hr
suggests,1,hr
centre',1,hr
become,1,hr
primary,1,hr
focus,1,hr
resource,1,hr
concerning,1,hr
constructing,1,hr
increasing,1,hr
dreamtime,1,hr
rockhampton,1,hr
theatre,1,hr
tjapukai,1,hr
park,1,hr
cairn,1,hr
recent,1,hr
daiwal,1,hr
gidja,1,hr
eastern,1,hr
kimberley,1,hr
opened,1,hr
major,1,hr
exhibition,1,hr
offer,1,hr
perspective,1,hr
'bringing,1,hr
home',1,hr
civilisation,1,hr
canada,1,hr
light,1,hr
