word/phrase,value,class
different,2,hr
identiﬁed,2,hr
nugent,2,hr
examined,2,hr
botany,2,hr
aboriginal,2,hr
alternative,2,hr
bulbeck,2,hr
australian,2,hr
woman,2,hr
child,2,hr
race,2,hr
power,2,hr
country,2,hr
america,2,hr
norkunas,2,hr
class,2,hr
monterey,2,hr
tourist,2,hr
dominance,2,hr
movement,2,hr
siblon,2,hr
selective,2,hr
imperial,2,hr
resistance,2,hr
must,2,hr
competitive,2,hr
seems,2,hr
opinion,2,hr
perhaps,2,hr
apparent,2,hr
elsewhere,2,hr
originally,2,hr
passage,2,hr
muzaini,2,hr
yeoh,2,hr
kranji,2,hr
singapore,2,hr
present,2,hr
early,2,hr
singaporean,2,hr
nationhood,2,hr
change,2,hr
gough,2,hr
arboretum,2,hr
kind,2,hr
need,2,hr
gradually,2,hr
density,2,hr
city,2,hr
boom,2,hr
rousso,2,hr
accompanying,2,hr
among,2,hr
post-war,2,hr
job,2,hr
transition,2,hr
complete,2,hr
room,2,hr
mode,2,hr
leaving,2,hr
passing,2,hr
rapid,2,hr
lieux,2,hr
mémoire,2,hr
discus,2,hr
avoid,2,hr
counter-memories,2,hr
tai,2,hr
growth,2,hr
evoked,2,hr
beginning,2,hr
pas,2,hr
treated,2,hr
dominates,2,hr
thing,2,hr
forthcoming,2,hr
completed,2,hr
every,2,hr
decided,2,hr
supported,2,hr
loyalty,2,hr
smith,2,hr
unchallenged,2,hr
speaking,2,hr
gain,2,hr
used,2,hr
rowlands,2,hr
result,2,hr
successful,2,hr
outcome,2,hr
possible,2,hr
street,2,hr
koshar,2,hr
mnemonic,2,hr
concentration,2,hr
response,2,hr
inaugurated,2,hr
remind,2,hr
casual,2,hr
visitor,2,hr
existing,2,hr
play,2,hr
acted,2,hr
spur,2,hr
yet,2,hr
particular,2,hr
billig,2,hr
banal,2,hr
nationalism,2,hr
habit,2,hr
life,2,hr
record,2,hr
described,2,hr
phenomenon,2,hr
major,2,hr
impact,2,hr
psyche,2,hr
several,2,hr
whether,2,hr
townscape,2,hr
geographicalspatialhistorical,2,hr
relationship,2,hr
material,2,hr
chosen,2,hr
biography,2,hr
counter-narratives,2,hr
speciﬁc,2,hr
remember,2,hr
forgetting,2,hr
detailed,2,hr
recording,2,hr
unveiling,2,hr
discussion,2,hr
interest,2,hr
politics,2,hr
behind,2,hr
meaning,2,hr
force,2,hr
moved,2,hr
nearly,2,hr
raid,2,hr
targeted,2,hr
cohen,2,hr
family,2,hr
fraser,2,hr
deported,2,hr
ian,2,hr
february,2,hr
sent,2,hr
wave,2,hr
deportation,2,hr
ie,2,hr
included,2,hr
army,2,hr
fortiﬁcations,2,hr
line,2,hr
allied,2,hr
food,2,hr
fuel,2,hr
available,2,hr
landing,2,hr
escapee,2,hr
american,2,hr
brought,2,hr
almost,2,hr
cross,2,hr
ship,2,hr
annually,2,hr
scar,2,hr
problematic,2,hr
far,2,hr
help,2,hr
caused,2,hr
fair,2,hr
decade,2,hr
additional,2,hr
unproblematic,2,hr
holiday,2,hr
surrounding,2,hr
listed,2,hr
visiting,2,hr
give,2,hr
make,2,hr
competing,2,hr
exploring,2,hr
centre,2,hr
marginal,2,hr
compete,2,hr
physical,2,hr
liberating,2,hr
ashore,2,hr
royal,2,hr
post,2,hr
ten,2,hr
geography,2,hr
monumental,2,hr
zerubavel,2,hr
begun,2,hr
agitate,2,hr
ofﬁce,2,hr
secure,2,hr
enough,2,hr
allow,2,hr
money,2,hr
increasingly,2,hr
engraved,2,hr
challenged,2,hr
foote,2,hr
effectively,2,hr
insigniﬁcant,2,hr
recess,2,hr
inter-visible,2,hr
closer,2,hr
endured,2,hr
ordinary,2,hr
general,2,hr
synagogue,2,hr
graveyard,2,hr
parish,2,hr
gallery,2,hr
struggle,2,hr
prison,2,hr
law,2,hr
wording,2,hr
go,2,hr
highly,2,hr
la,2,hr
holocaust,2,hr
visible,2,hr
clear,2,hr
photo,2,hr
copyright,2,hr
sander,2,hr
churchillian,2,hr
great,2,hr
due,2,hr
embrace,2,hr
set,2,hr
guideline,2,hr
decision,2,hr
short,2,hr
phone,2,hr
meeting,2,hr
horse-trading,2,hr
suitability,2,hr
sufﬁce,2,hr
fortress,2,hr
steering,2,hr
board,2,hr
administration,2,hr
proposed,2,hr
concern,2,hr
carrier,2,hr
locke,2,hr
near,2,hr
member,2,hr
perception,2,hr
overlapping,2,hr
fellow,2,hr
easy,2,hr
trace,2,hr
thanks,2,hr
note,2,hr
book,2,hr
archive,2,hr
retired,2,hr
state,2,hr
review,2,hr
sage,2,hr
archaeology,2,hr
trust,2,hr
oxford,2,hr
keane,2,hr
basingstoke,2,hr
palgrave,2,hr
macmillan,2,hr
planning,2,hr
tourism,2,hr
realm,2,hr
french,2,hr
chicago,2,hr
print,1,hr
homepage,1,hr
httpwwwtandfonlinecomloirjhs,1,hr
cite,1,hr
httpsdoiorg,1,hr
published,1,hr
oct,1,hr
submit,1,hr
vol,1,hr
carr*,1,hr
ﬁnal,1,hr
version,1,hr
introduces,1,hr
tool,1,hr
studying,1,hr
inter-relationship,1,hr
rural,1,hr
urban,1,hr
greatly,1,hr
played,1,hr
difference,1,hr
