word/phrase,value,class
bridge,109,hr
lugou,85,hr
war,59,hr
china,47,hr
beijing,45,hr
chinese,45,hr
monument,37,hr
museum,28,hr
emperor,28,hr
past,26,hr
july,26,hr
nationalism,25,hr
memorial,24,hr
hall,24,hr
history,23,hr
dynasty,22,hr
japan,22,hr
people,22,hr
heritage,21,hr
memory,21,hr
site,21,hr
historical,20,hr
modern,19,hr
moon,18,hr
one,18,hr
also,18,hr
press,18,hr
study,17,hr
national,17,hr
university,17,hr
japanese,17,hr
international,16,hr
authority,16,hr
however,16,hr
flath,15,hr
th,15,hr
political,15,hr
see,15,hr
journal,14,hr
present,14,hr
year,13,hr
resistance,13,hr
great,13,hr
object,12,hr
capital,12,hr
qianlong,12,hr
anniversary,12,hr
may,11,hr
began,11,hr
artefact,11,hr
wang,11,hr
mao,11,hr
city,11,hr
wall,11,hr
lion,11,hr
ming,11,hr
structure,10,hr
development,10,hr
culture,10,hr
tiananmen,10,hr
form,10,hr
square,10,hr
stone,10,hr
incident,10,hr
setting,9,hr
world,9,hr
cultural,9,hr
would,9,hr
military,9,hr
first,9,hr
new,8,hr
concrete,8,hr
symbol,8,hr
following,8,hr
although,8,hr
jin,8,hr
river,8,hr
life,8,hr
author,8,hr
relation,8,hr
bowuguan,8,hr
term,7,hr
century,7,hr
second,7,hr
construction,7,hr
continuing,7,hr
day,7,hr
process,7,hr
state,7,hr
liu,7,hr
late,7,hr
space,7,hr
become,7,hr
power,7,hr
legitimacy,7,hr
make,7,hr
nature,7,hr
dawn,7,hr
later,7,hr
hu,7,hr
contemporary,7,hr
reference,7,hr
stele,7,hr
daily,7,hr
textbook,7,hr
luo,7,hr
qiao,7,hr
ed,7,hr
cambridge,7,hr
view,6,hr
marco,6,hr
polo,6,hr
monumental,6,hr
edited,6,hr
made,6,hr
earlier,6,hr
public,6,hr
eight,6,hr
yuan,6,hr
continued,6,hr
scene,6,hr
naquin,6,hr
poem,6,hr
guang,6,hr
fu,6,hr
official,6,hr
recognition,6,hr
temple,6,hr
town,6,hr
report,6,hr
chubanshe,6,hr
james,5,hr
use,5,hr
beginning,5,hr
opening,5,hr
point,5,hr
create,5,hr
mark,5,hr
important,5,hr
thus,5,hr
identity,5,hr
narrative,5,hr
two,5,hr
never,5,hr
discussion,5,hr
early,5,hr
claim,5,hr
could,5,hr
