word/phrase,value,class
aesthetic,131,hr
heritage,101,hr
reef,90,hr
value,67,hr
world,50,hr
place,46,hr
experience,46,hr
barrier,40,hr
great,39,hr
cultural,35,hr
natural,30,hr
criterion,29,hr
casuarina,27,hr
island,25,hr
op,24,hr
cit,24,hr
visual,23,hr
management,22,hr
landscape,22,hr
social,19,hr
assessment,19,hr
australian,19,hr
colour,19,hr
people,19,hr
new,18,hr
context,17,hr
may,17,hr
sense,16,hr
sound,15,hr
tree,15,hr
pocock,14,hr
significance,14,hr
many,14,hr
however,14,hr
coral,14,hr
art,13,hr
commission,13,hr
national,13,hr
important,13,hr
one,12,hr
used,12,hr
also,12,hr
australia,12,hr
ed,12,hr
early,12,hr
underwater,12,hr
matter,11,hr
celmara,11,hr
appreciation,11,hr
area,11,hr
way,11,hr
ass,11,hr
environment,11,hr
attribute,11,hr
regime,10,hr
cleere,10,hr
contemporary,10,hr
quality,10,hr
smell,10,hr
study,9,hr
assessed,9,hr
particular,9,hr
within,9,hr
conservation,9,hr
university,9,hr
press,9,hr
society,9,hr
lucas,9,hr
et,9,hr
al,9,hr
note,9,hr
image,9,hr
part,9,hr
photograph,9,hr
sensory,8,hr
include,8,hr
york,8,hr
regarded,8,hr
available,8,hr
tourist,8,hr
ward,8,hr
she-oak,8,hr
view,7,hr
paper,7,hr
practice,7,hr
change,7,hr
london,7,hr
although,7,hr
defined,7,hr
judgement,7,hr
practitioner,7,hr
case,7,hr
sydney,7,hr
western,7,hr
included,7,hr
beauty,7,hr
different,7,hr
given,7,hr
research,7,hr
aspect,7,hr
mel,7,hr
palm,7,hr
use,6,hr
therefore,6,hr
time,6,hr
associated,6,hr
diversity,6,hr
archaeology,6,hr
history,6,hr
argument,6,hr
example,6,hr
taste,6,hr
oxford,6,hr
valued,6,hr
listing,6,hr
estate,6,hr
convention,6,hr
definition,6,hr
site,6,hr
accessed,6,hr
without,6,hr
range,6,hr
particularly,6,hr
element,6,hr
visitor,6,hr
journal,5,hr
found,5,hr
vol,5,hr
failure,5,hr
loss,5,hr
list,5,hr
resource,5,hr
problem,5,hr
archaeological,5,hr
past,5,hr
routledge,5,hr
philosophy,5,hr
number,5,hr
debate,5,hr
result,5,hr
recognised,5,hr
register,5,hr
characteristic,5,hr
emphasis,5,hr
townsville,5,hr
scientific,5,hr
strongly,5,hr
first,5,hr
community,5,hr
recognising,5,hr
group,5,hr
form,5,hr
bias,5,hr
knowledge,5,hr
sea,5,hr
white,5,hr
would,5,hr
tourism,5,hr
technology,5,hr
term,4,hr
culture,4,hr
non-visual,4,hr
word,4,hr
colonial,4,hr
around,4,hr
perspective,4,hr
introduction,4,hr
clearly,4,hr
like,4,hr
literature,4,hr
significant,4,hr
contrast,4,hr
even,4,hr
made,4,hr
subject,4,hr
process,4,hr
consideration,4,hr
see,4,hr
grace,4,hr
sens,4,hr
state,4,hr
government,4,hr
shape,4,hr
marine,4,hr
known,4,hr
relation,4,hr
monument,4,hr
outstanding,4,hr
universal,4,hr
point,4,hr
april,4,hr
park,4,hr
authority,4,hr
guideline,4,hr
go,4,hr
two,4,hr
importance,4,hr
attributed,4,hr
consider,4,hr
understood,4,hr
life,4,hr
lipe,4,hr
historic,4,hr
strong,4,hr
similarly,4,hr
support,4,hr
evocative,4,hr
managed,4,hr
film,4,hr
beach,4,hr
cay,4,hr
distinctive,4,hr
sensation,4,hr
sand,4,hr
century,4,hr
banfield,4,hr
library,4,hr
figure,4,hr
photography,4,hr
