word/phrase,value,class
heritage,2286,hr
cultural,2007,hr
property,969,hr
museum,755,hr
university,732,hr
also,723,hr
state,718,hr
site,714,hr
use,666,hr
new,652,hr
landscape,652,hr
see,640,hr
law,628,hr
may,616,hr
object,614,hr
term,610,hr
one,573,hr
value,560,hr
international,556,hr
national,497,hr
available,497,hr
study,486,hr
world,482,hr
place,472,hr
subject,471,hr
cambridge,463,hr
library,460,hr
art,459,hr
work,452,hr
people,426,hr
culture,423,hr
right,417,hr
core,416,hr
area,407,hr
development,405,hr
community,400,hr
protection,394,hr
case,392,hr
journal,389,hr
dec,387,hr
bristol,385,hr
downloaded,383,hr
httpswwwcambridgeorgcore,383,hr
httpswwwcambridgeorgcoreterms,383,hr
conservation,375,hr
public,368,hr
history,367,hr
beaverbrook,367,hr
would,362,hr
digital,355,hr
process,351,hr
time,350,hr
act,348,hr
however,338,hr
building,337,hr
archaeological,334,hr
medium,319,hr
project,317,hr
part,312,hr
way,308,hr
social,306,hr
economic,306,hr
past,299,hr
indigenous,299,hr
many,281,hr
american,278,hr
foundation,272,hr
management,270,hr
war,267,hr
european,265,hr
memory,262,hr
collection,259,hr
de,257,hr
example,253,hr
local,250,hr
press,248,hr
could,247,hr
group,247,hr
issue,246,hr
natural,238,hr
first,234,hr
year,231,hr
make,230,hr
within,230,hr
two,227,hr
form,227,hr
monument,227,hr
court,227,hr
archive,224,hr
nature,224,hr
material,223,hr
land,223,hr
important,222,hr
society,220,hr
practice,219,hr
even,219,hr
environment,219,hr
human,218,hr
resource,217,hr
historic,216,hr
town,215,hr
space,213,hr
united,212,hr
research,211,hr
interest,211,hr
problem,209,hr
political,208,hr
legal,204,hr
concept,204,hr
information,202,hr
traditional,201,hr
memorial,201,hr
government,198,hr
well,196,hr
made,195,hr
london,194,hr
particular,194,hr
number,194,hr
found,194,hr
present,191,hr
different,189,hr
note,189,hr
party,189,hr
used,189,hr
accessed,187,hr
city,187,hr
period,186,hr
urban,185,hr
claim,183,hr
figure,183,hr
native,183,hr
analysis,181,hr
edited,180,hr
narrative,180,hr
aesthetic,180,hr
online,179,hr
decision,179,hr
activity,178,hr
need,177,hr
identity,176,hr
historical,176,hr
policy,176,hr
singapore,176,hr
preservation,173,hr
often,173,hr
although,173,hr
painting,173,hr
loan,172,hr
question,171,hr
music,170,hr
sound,168,hr
content,168,hr
report,168,hr
ownership,168,hr
future,167,hr
view,166,hr
ed,166,hr
tourism,166,hr
immunity,166,hr
berlin,165,hr
authority,164,hr
service,164,hr
country,163,hr
shall,163,hr
experience,162,hr
without,162,hr
